State,District,Soil_Type,Season,Temperature,Humidity,Rainfall,Previous_Crop,Recommended_Crop
Punjab,Malerkotla,Red Soil,Rabi,27.1,49,80.1,Maize,Groundnut
Punjab,Malerkotla,Laterite Soil,Kharif,22.7,53,268.3,Muskmelon,Cashew
Punjab,Malerkotla,Loamy Soil,Kharif,28.3,71,32.0,Mungbean,Rice
Punjab,Malerkotla,Laterite Soil,Zaid,32.4,71,127.1,Maize,Coffee
Punjab,Malerkotla,Laterite Soil,Zaid,29.1,77,300.8,Orange,Coffee
Punjab,Malerkotla,Black Soil,Whole Year,32.7,82,238.8,Watermelon,Jowar
Punjab,Malerkotla,Red Soil,Kharif,23.4,56,52.0,Coconut,Groundnut
Punjab,Malerkotla,Sandy Soil,Zaid,37.9,46,146.5,Maize,Groundnut
Punjab,Malerkotla,Sandy Soil,Whole Year,39.6,88,206.2,Mothbeans,Groundnut
Punjab,Malerkotla,Alluvial Soil,Kharif,33.4,79,141.3,Blackgram,Maize
Punjab,Mansa,Alluvial Soil,Whole Year,34.2,43,298.6,Watermelon,Maize
Punjab,Mansa,Loamy Soil,Kharif,39.4,54,20.6,Cotton,Rice
Punjab,Mansa,Laterite Soil,Kharif,20.3,66,42.6,Grapes,Tea
Punjab,Mansa,Laterite Soil,Whole Year,36.6,59,283.3,Jute,Cashew
Punjab,Mansa,Loamy Soil,Zaid,27.4,83,72.1,Kidneybeans,Wheat
Punjab,Mansa,Red Soil,Kharif,34.1,42,342.2,Cotton,Millets
Punjab,Mansa,Sandy Soil,Whole Year,36.3,69,259.4,Orange,Muskmelon
Punjab,Mansa,Alluvial Soil,Zaid,39.3,83,55.2,Maize,Rice
Punjab,Mansa,Laterite Soil,Kharif,30.7,45,165.4,Banana,Cashew
Punjab,Mansa,Alluvial Soil,Zaid,37.4,57,241.1,Coffee,Wheat
Punjab,Mansa,Laterite Soil,Whole Year,18.6,64,79.6,Maize,Coffee
Punjab,Mansa,Laterite Soil,Zaid,20.4,84,33.7,Mungbean,Tea
Punjab,Mansa,Black Soil,Zaid,36.8,69,83.5,Orange,Soybean
Punjab,Mansa,Laterite Soil,Kharif,31.6,76,289.2,Papaya,Coffee
Punjab,Mansa,Alluvial Soil,Zaid,39.3,55,323.0,Kidneybeans,Maize
Punjab,Mansa,Laterite Soil,Rabi,39.9,49,244.0,Maize,Cashew
Punjab,Mansa,Alluvial Soil,Whole Year,30.6,83,23.0,Pomegranate,Sugarcane
Punjab,Mansa,Red Soil,Zaid,31.0,63,154.9,Watermelon,Groundnut
Punjab,Mansa,Black Soil,Kharif,20.2,82,238.7,Cotton,Soybean
Punjab,Mansa,Black Soil,Whole Year,30.7,58,41.1,Coffee,Jowar
Punjab,Moga,Red Soil,Kharif,24.5,43,322.7,Maize,Millets
Punjab,Moga,Red Soil,Rabi,20.1,42,30.7,Mothbeans,Millets
Punjab,Moga,Alluvial Soil,Whole Year,24.9,94,342.1,Banana,Sugarcane
Punjab,Moga,Alluvial Soil,Zaid,18.7,78,202.2,Papaya,Wheat
Punjab,Moga,Sandy Soil,Kharif,36.6,50,230.3,Coffee,Groundnut
Punjab,Moga,Red Soil,Zaid,18.2,75,231.4,Kidneybeans,Groundnut
Punjab,Moga,Alluvial Soil,Zaid,29.3,78,155.5,Muskmelon,Rice
Punjab,Moga,Loamy Soil,Kharif,38.2,75,135.2,Maize,Wheat
Punjab,Moga,Laterite Soil,Zaid,23.5,93,37.8,Kidneybeans,Tea
Punjab,Moga,Red Soil,Whole Year,39.3,90,195.0,Chickpea,Millets
Punjab,Moga,Loamy Soil,Whole Year,22.0,63,112.2,Rice,Maize
Punjab,Moga,Laterite Soil,Kharif,37.1,80,77.4,Pomegranate,Tea
Punjab,Moga,Laterite Soil,Rabi,31.3,91,72.8,Lentil,Cashew
Punjab,Moga,Alluvial Soil,Kharif,26.7,82,189.4,Banana,Wheat
Punjab,Moga,Alluvial Soil,Zaid,34.3,84,51.0,Apple,Sugarcane
Punjab,Moga,Laterite Soil,Rabi,19.7,42,182.0,Chickpea,Coffee
Punjab,Moga,Laterite Soil,Whole Year,35.5,83,261.0,Mango,Tea
Punjab,Moga,Laterite Soil,Whole Year,18.2,60,84.7,Kidneybeans,Coffee
Punjab,Moga,Sandy Soil,Kharif,22.5,79,337.8,Coffee,Muskmelon
Punjab,Moga,Alluvial Soil,Whole Year,33.6,71,258.7,Cotton,Sugarcane
Punjab,Patiala,Loamy Soil,Zaid,26.7,86,29.0,Lentil,Wheat
Punjab,Patiala,Laterite Soil,Zaid,36.0,44,233.2,Grapes,Tea
Punjab,Patiala,Red Soil,Rabi,20.1,87,342.8,Rice,Pulses
Punjab,Patiala,Alluvial Soil,Zaid,24.8,90,125.0,Lentil,Rice
Punjab,Patiala,Red Soil,Rabi,25.2,69,258.8,Coffee,Pulses
Punjab,Patiala,Laterite Soil,Kharif,22.1,79,323.9,Apple,Cashew
Punjab,Patiala,Black Soil,Zaid,27.7,70,297.8,Apple,Soybean
Punjab,Patiala,Sandy Soil,Kharif,23.3,84,224.7,Orange,Groundnut
Punjab,Patiala,Sandy Soil,Zaid,27.8,55,244.2,Watermelon,Muskmelon
Punjab,Patiala,Loamy Soil,Rabi,23.5,78,82.0,Watermelon,Maize
Punjab,Patiala,Laterite Soil,Rabi,39.0,94,291.7,Rice,Cashew
Punjab,Patiala,Laterite Soil,Kharif,39.9,53,247.7,Chickpea,Cashew
Punjab,Patiala,Laterite Soil,Rabi,27.3,51,155.2,Maize,Coffee
Punjab,Patiala,Black Soil,Rabi,23.4,51,57.9,Mungbean,Cotton
Punjab,Patiala,Black Soil,Zaid,38.7,59,302.0,Coconut,Cotton
Punjab,Patiala,Loamy Soil,Whole Year,34.6,53,234.3,Banana,Wheat
Punjab,Patiala,Red Soil,Rabi,37.1,84,166.2,Lentil,Pulses
Punjab,Patiala,Laterite Soil,Whole Year,31.2,74,251.6,Orange,Cashew
Punjab,Patiala,Alluvial Soil,Kharif,24.0,60,300.1,Apple,Wheat
Punjab,Patiala,Laterite Soil,Rabi,38.0,65,230.6,Lentil,Cashew
Punjab,Rupnagar,Sandy Soil,Kharif,35.1,90,127.2,Blackgram,Groundnut
Punjab,Rupnagar,Red Soil,Zaid,31.7,54,63.2,Coconut,Groundnut
Punjab,Rupnagar,Red Soil,Kharif,19.5,58,286.3,Lentil,Pulses
Punjab,Rupnagar,Alluvial Soil,Whole Year,25.5,47,178.6,Cotton,Wheat
Punjab,Rupnagar,Alluvial Soil,Zaid,28.7,52,25.6,Mango,Sugarcane
Punjab,Rupnagar,Black Soil,Whole Year,21.5,79,307.4,Apple,Soybean
Punjab,Rupnagar,Black Soil,Rabi,26.7,81,100.5,Watermelon,Cotton
Punjab,Rupnagar,Alluvial Soil,Kharif,36.8,66,251.3,Watermelon,Maize
Punjab,Rupnagar,Sandy Soil,Zaid,22.3,52,248.9,Pigeonpeas,Watermelon
Punjab,Rupnagar,Alluvial Soil,Kharif,24.6,51,321.2,Coconut,Wheat
Punjab,Rupnagar,Alluvial Soil,Whole Year,25.1,74,323.7,Pigeonpeas,Wheat
Punjab,Rupnagar,Black Soil,Whole Year,30.8,47,71.0,Mungbean,Jowar
Punjab,Rupnagar,Red Soil,Whole Year,24.0,44,261.3,Pomegranate,Millets
Punjab,Rupnagar,Alluvial Soil,Whole Year,25.4,63,130.5,Blackgram,Rice
Punjab,Rupnagar,Sandy Soil,Rabi,20.4,88,193.0,Mothbeans,Watermelon
Punjab,Rupnagar,Red Soil,Rabi,18.2,42,237.5,Chickpea,Pulses
Punjab,Rupnagar,Alluvial Soil,Zaid,20.7,46,207.6,Mothbeans,Maize
Punjab,Rupnagar,Red Soil,Whole Year,21.0,87,71.2,Pomegranate,Groundnut
Punjab,Rupnagar,Alluvial Soil,Whole Year,31.5,92,234.0,Watermelon,Rice
Punjab,Rupnagar,Red Soil,Whole Year,38.9,72,107.5,Grapes,Pulses
Punjab,Sahibzada Ajit Singh Nagar,Alluvial Soil,Whole Year,34.8,55,318.8,Banana,Wheat
Punjab,Sahibzada Ajit Singh Nagar,Alluvial Soil,Zaid,39.9,91,36.4,Papaya,Wheat
Punjab,Sahibzada Ajit Singh Nagar,Loamy Soil,Kharif,19.3,79,237.9,Mothbeans,Wheat
Punjab,Sahibzada Ajit Singh Nagar,Black Soil,Kharif,23.6,85,162.8,Orange,Jowar
Punjab,Sahibzada Ajit Singh Nagar,Alluvial Soil,Zaid,33.8,77,265.3,Mango,Wheat
Punjab,Sahibzada Ajit Singh Nagar,Loamy Soil,Kharif,25.7,63,245.0,Coconut,Sugarcane
Punjab,Sahibzada Ajit Singh Nagar,Laterite Soil,Whole Year,18.0,82,266.4,Mothbeans,Cashew
Punjab,Sahibzada Ajit Singh Nagar,Black Soil,Zaid,37.8,55,149.3,Chickpea,Cotton
Punjab,Sahibzada Ajit Singh Nagar,Loamy Soil,Zaid,33.3,65,245.6,Blackgram,Rice
Punjab,Sahibzada Ajit Singh Nagar,Black Soil,Zaid,19.6,90,97.3,Maize,Jowar
Punjab,Sahibzada Ajit Singh Nagar,Alluvial Soil,Zaid,29.9,86,189.5,Jute,Sugarcane
Punjab,Sahibzada Ajit Singh Nagar,Laterite Soil,Whole Year,35.5,56,146.3,Grapes,Coffee
Punjab,Sahibzada Ajit Singh Nagar,Sandy Soil,Kharif,32.6,91,281.7,Pomegranate,Muskmelon
Punjab,Sahibzada Ajit Singh Nagar,Black Soil,Rabi,28.7,52,131.8,Banana,Cotton
Punjab,Sahibzada Ajit Singh Nagar,Laterite Soil,Rabi,26.9,83,116.1,Lentil,Coffee
Punjab,Sahibzada Ajit Singh Nagar,Red Soil,Zaid,30.3,81,221.6,Lentil,Millets
Punjab,Sahibzada Ajit Singh Nagar,Laterite Soil,Zaid,21.1,82,295.9,Chickpea,Coffee
Punjab,Sahibzada Ajit Singh Nagar,Laterite Soil,Kharif,28.5,40,104.2,Muskmelon,Tea
Punjab,Sahibzada Ajit Singh Nagar,Alluvial Soil,Kharif,34.9,40,150.4,Mango,Maize
Punjab,Sahibzada Ajit Singh Nagar,Alluvial Soil,Whole Year,37.1,74,229.8,Chickpea,Wheat
Punjab,Sangrur,Black Soil,Rabi,29.5,87,42.5,Muskmelon,Jowar
Punjab,Sangrur,Black Soil,Kharif,36.3,45,87.8,Lentil,Soybean
Punjab,Sangrur,Red Soil,Kharif,29.5,88,185.7,Blackgram,Millets
Punjab,Sangrur,Laterite Soil,Rabi,18.6,80,44.8,Mungbean,Coffee
Punjab,Sangrur,Red Soil,Rabi,23.1,52,58.1,Rice,Pulses
Punjab,Sangrur,Loamy Soil,Whole Year,35.8,80,195.8,Pigeonpeas,Wheat
Punjab,Sangrur,Alluvial Soil,Zaid,35.8,47,238.4,Banana,Sugarcane
Punjab,Sangrur,Loamy Soil,Kharif,26.9,86,138.5,Watermelon,Maize
Punjab,Sangrur,Black Soil,Zaid,30.6,81,99.3,Coconut,Cotton
Punjab,Sangrur,Sandy Soil,Rabi,26.5,51,202.6,Kidneybeans,Muskmelon
Punjab,Sangrur,Alluvial Soil,Whole Year,27.6,59,321.8,Orange,Wheat
Punjab,Sangrur,Black Soil,Rabi,20.4,61,127.2,Pomegranate,Jowar
Punjab,Sangrur,Red Soil,Whole Year,39.9,44,142.2,Mungbean,Groundnut
Punjab,Sangrur,Alluvial Soil,Zaid,36.5,43,54.8,Mungbean,Wheat
Punjab,Sangrur,Sandy Soil,Kharif,19.0,91,118.9,Coffee,Muskmelon
Punjab,Sangrur,Laterite Soil,Zaid,29.6,87,335.2,Coffee,Cashew
Punjab,Sangrur,Loamy Soil,Kharif,30.0,85,192.0,Mango,Rice
Punjab,Sangrur,Loamy Soil,Whole Year,35.0,83,293.5,Jute,Sugarcane
Punjab,Sangrur,Alluvial Soil,Whole Year,28.1,55,54.4,Kidneybeans,Rice
Punjab,Sangrur,Red Soil,Zaid,26.0,52,291.9,Coffee,Pulses
Punjab,Shahid Bhagat Singh Nagar,Red Soil,Rabi,19.6,42,321.4,Coffee,Pulses
Punjab,Shahid Bhagat Singh Nagar,Alluvial Soil,Rabi,26.2,75,139.2,Pigeonpeas,Wheat
Punjab,Shahid Bhagat Singh Nagar,Laterite Soil,Kharif,32.1,63,103.1,Cotton,Cashew
Punjab,Shahid Bhagat Singh Nagar,Black Soil,Rabi,30.0,62,173.8,Watermelon,Jowar
Punjab,Shahid Bhagat Singh Nagar,Sandy Soil,Rabi,31.1,62,254.4,Mungbean,Groundnut
Punjab,Shahid Bhagat Singh Nagar,Red Soil,Whole Year,19.0,70,151.2,Mungbean,Groundnut
Punjab,Shahid Bhagat Singh Nagar,Loamy Soil,Rabi,25.4,94,88.9,Pigeonpeas,Wheat
Punjab,Shahid Bhagat Singh Nagar,Alluvial Soil,Rabi,20.9,41,261.6,Mungbean,Rice
Punjab,Shahid Bhagat Singh Nagar,Sandy Soil,Rabi,36.1,55,280.6,Chickpea,Muskmelon
Punjab,Shahid Bhagat Singh Nagar,Black Soil,Zaid,35.7,65,348.5,Rice,Jowar
Punjab,Shahid Bhagat Singh Nagar,Sandy Soil,Zaid,39.1,95,120.6,Mothbeans,Groundnut
Punjab,Shahid Bhagat Singh Nagar,Laterite Soil,Zaid,35.8,93,310.9,Apple,Cashew
Punjab,Shahid Bhagat Singh Nagar,Laterite Soil,Rabi,29.3,78,194.7,Lentil,Coffee
Punjab,Shahid Bhagat Singh Nagar,Loamy Soil,Rabi,30.4,56,22.7,Muskmelon,Wheat
Punjab,Shahid Bhagat Singh Nagar,Red Soil,Kharif,26.3,40,39.5,Jute,Pulses
Punjab,Shahid Bhagat Singh Nagar,Laterite Soil,Kharif,31.7,84,220.9,Blackgram,Cashew
Punjab,Shahid Bhagat Singh Nagar,Sandy Soil,Whole Year,19.0,49,291.4,Mothbeans,Watermelon
Punjab,Shahid Bhagat Singh Nagar,Red Soil,Whole Year,30.1,71,262.2,Chickpea,Groundnut
Punjab,Shahid Bhagat Singh Nagar,Alluvial Soil,Whole Year,39.6,83,138.5,Lentil,Rice
Punjab,Shahid Bhagat Singh Nagar,Sandy Soil,Whole Year,35.5,87,189.1,Coconut,Watermelon
Punjab,Sri Muktsar Sahib,Black Soil,Whole Year,37.0,59,120.3,Chickpea,Cotton
Punjab,Sri Muktsar Sahib,Alluvial Soil,Whole Year,27.3,92,258.3,Banana,Wheat
Punjab,Sri Muktsar Sahib,Laterite Soil,Rabi,20.0,44,235.1,Coffee,Tea
Punjab,Sri Muktsar Sahib,Loamy Soil,Zaid,28.9,95,61.7,Kidneybeans,Rice
Punjab,Sri Muktsar Sahib,Sandy Soil,Zaid,33.4,72,98.8,Pigeonpeas,Groundnut
Punjab,Sri Muktsar Sahib,Red Soil,Whole Year,21.4,62,25.2,Cotton,Millets
Punjab,Sri Muktsar Sahib,Red Soil,Zaid,27.5,52,228.1,Banana,Groundnut
Punjab,Sri Muktsar Sahib,Loamy Soil,Rabi,34.7,62,247.6,Rice,Rice
Punjab,Sri Muktsar Sahib,Black Soil,Kharif,27.4,89,82.6,Coffee,Cotton
Punjab,Sri Muktsar Sahib,Loamy Soil,Rabi,33.2,47,21.2,Jute,Rice
Punjab,Sri Muktsar Sahib,Laterite Soil,Whole Year,23.0,50,219.4,Papaya,Cashew
Punjab,Sri Muktsar Sahib,Black Soil,Rabi,20.9,63,308.0,Rice,Cotton
Punjab,Sri Muktsar Sahib,Laterite Soil,Kharif,25.1,68,118.7,Muskmelon,Coffee
Punjab,Sri Muktsar Sahib,Black Soil,Zaid,18.5,63,129.8,Pomegranate,Soybean
Punjab,Sri Muktsar Sahib,Red Soil,Kharif,36.8,72,180.9,Cotton,Millets
Punjab,Sri Muktsar Sahib,Black Soil,Kharif,29.8,49,114.5,Blackgram,Soybean
Punjab,Sri Muktsar Sahib,Sandy Soil,Kharif,32.7,84,252.3,Cotton,Muskmelon
Punjab,Sri Muktsar Sahib,Loamy Soil,Whole Year,24.7,77,165.6,Pigeonpeas,Wheat
Punjab,Sri Muktsar Sahib,Alluvial Soil,Whole Year,26.7,71,99.3,Mungbean,Sugarcane
Punjab,Sri Muktsar Sahib,Loamy Soil,Rabi,32.7,87,152.1,Jute,Rice
Punjab,Tarn Taran,Loamy Soil,Kharif,29.8,72,47.1,Papaya,Rice
Punjab,Tarn Taran,Sandy Soil,Zaid,22.2,44,63.9,Cotton,Groundnut
Punjab,Tarn Taran,Black Soil,Kharif,34.5,90,192.6,Pigeonpeas,Jowar
Punjab,Tarn Taran,Alluvial Soil,Kharif,28.9,78,191.7,Maize,Wheat
Punjab,Tarn Taran,Black Soil,Rabi,28.1,66,56.0,Pigeonpeas,Jowar
Punjab,Tarn Taran,Loamy Soil,Kharif,27.2,92,215.3,Banana,Maize
Punjab,Tarn Taran,Red Soil,Whole Year,32.6,81,230.1,Mango,Groundnut
Punjab,Tarn Taran,Laterite Soil,Rabi,34.1,76,337.3,Cotton,Coffee
Punjab,Tarn Taran,Sandy Soil,Rabi,31.2,77,142.9,Coconut,Muskmelon
Punjab,Tarn Taran,Black Soil,Zaid,39.8,91,195.6,Maize,Jowar
Punjab,Tarn Taran,Black Soil,Kharif,24.1,92,180.3,Watermelon,Jowar
Punjab,Tarn Taran,Red Soil,Kharif,37.4,58,243.3,Papaya,Pulses
Punjab,Tarn Taran,Black Soil,Zaid,35.0,63,34.3,Pomegranate,Jowar
Punjab,Tarn Taran,Black Soil,Zaid,36.1,94,289.5,Mungbean,Cotton
Punjab,Tarn Taran,Alluvial Soil,Whole Year,29.8,95,135.0,Watermelon,Maize
Punjab,Tarn Taran,Sandy Soil,Zaid,37.8,69,86.5,Orange,Watermelon
Punjab,Tarn Taran,Black Soil,Rabi,18.7,87,190.0,Pomegranate,Jowar
Punjab,Tarn Taran,Laterite Soil,Rabi,30.1,75,339.7,Muskmelon,Coffee
Punjab,Tarn Taran,Laterite Soil,Rabi,27.8,70,299.9,Mothbeans,Cashew
Punjab,Tarn Taran,Loamy Soil,Whole Year,29.4,54,92.3,Blackgram,Rice
Haryana,Ambala,Sandy Soil,Zaid,29.9,64,284.1,Coffee,Watermelon
Haryana,Ambala,Sandy Soil,Kharif,26.6,72,79.0,Kidneybeans,Muskmelon
Haryana,Ambala,Sandy Soil,Rabi,32.0,43,188.7,Lentil,Groundnut
Haryana,Ambala,Laterite Soil,Whole Year,26.8,77,218.7,Grapes,Tea
Haryana,Ambala,Alluvial Soil,Rabi,18.8,43,215.2,Kidneybeans,Maize
Haryana,Ambala,Laterite Soil,Kharif,21.0,86,122.5,Mothbeans,Coffee
Haryana,Ambala,Red Soil,Kharif,19.3,90,48.9,Coffee,Groundnut
Haryana,Ambala,Laterite Soil,Whole Year,34.5,59,219.9,Orange,Tea
Haryana,Ambala,Loamy Soil,Zaid,24.9,70,183.0,Coffee,Maize
Haryana,Ambala,Loamy Soil,Kharif,26.9,65,218.4,Watermelon,Maize
Haryana,Ambala,Red Soil,Whole Year,30.6,48,25.2,Muskmelon,Millets
Haryana,Ambala,Black Soil,Zaid,20.9,92,21.2,Papaya,Cotton
Haryana,Ambala,Laterite Soil,Zaid,22.3,73,53.5,Jute,Cashew
Haryana,Ambala,Black Soil,Rabi,26.1,75,168.7,Pigeonpeas,Soybean
Haryana,Ambala,Loamy Soil,Kharif,30.8,56,271.9,Blackgram,Rice
Haryana,Ambala,Alluvial Soil,Kharif,21.4,45,115.4,Mango,Wheat
Haryana,Ambala,Black Soil,Whole Year,19.5,53,285.0,Pomegranate,Jowar
Haryana,Ambala,Black Soil,Whole Year,35.8,91,21.9,Coffee,Cotton
Haryana,Ambala,Alluvial Soil,Whole Year,27.9,50,255.1,Jute,Rice
Haryana,Ambala,Loamy Soil,Rabi,34.1,71,318.2,Rice,Rice
Haryana,Bhiwani,Red Soil,Whole Year,34.2,75,83.5,Lentil,Pulses
Haryana,Bhiwani,Laterite Soil,Zaid,27.6,83,328.5,Papaya,Coffee
Haryana,Bhiwani,Red Soil,Whole Year,34.7,79,114.9,Grapes,Millets
Haryana,Bhiwani,Laterite Soil,Whole Year,39.7,81,76.3,Mungbean,Tea
Haryana,Bhiwani,Laterite Soil,Whole Year,36.4,56,346.3,Watermelon,Cashew
Haryana,Bhiwani,Sandy Soil,Zaid,27.0,58,338.0,Banana,Muskmelon
Haryana,Bhiwani,Black Soil,Zaid,19.2,95,135.7,Chickpea,Cotton
Haryana,Bhiwani,Sandy Soil,Whole Year,24.9,67,322.4,Mango,Watermelon
Haryana,Bhiwani,Laterite Soil,Kharif,29.2,48,332.3,Mothbeans,Tea
Haryana,Bhiwani,Loamy Soil,Zaid,28.7,44,103.7,Blackgram,Sugarcane
Haryana,Bhiwani,Black Soil,Rabi,38.3,79,269.2,Pigeonpeas,Soybean
Haryana,Bhiwani,Red Soil,Rabi,18.1,79,31.6,Watermelon,Millets
Haryana,Bhiwani,Red Soil,Kharif,34.3,80,150.4,Grapes,Millets
Haryana,Bhiwani,Alluvial Soil,Rabi,31.8,61,333.3,Mungbean,Wheat
Haryana,Bhiwani,Red Soil,Whole Year,22.1,90,114.8,Blackgram,Groundnut
Haryana,Bhiwani,Sandy Soil,Whole Year,27.5,40,46.8,Papaya,Muskmelon
Haryana,Bhiwani,Red Soil,Zaid,38.7,83,71.7,Mango,Pulses
Haryana,Bhiwani,Laterite Soil,Rabi,21.7,44,177.8,Mango,Coffee
Haryana,Bhiwani,Black Soil,Kharif,21.0,58,256.8,Rice,Jowar
Haryana,Bhiwani,Black Soil,Kharif,37.3,68,244.0,Orange,Cotton
Haryana,Charkhi Dadri,Laterite Soil,Zaid,32.8,95,151.5,Lentil,Cashew
Haryana,Charkhi Dadri,Loamy Soil,Zaid,34.6,73,278.3,Chickpea,Rice
Haryana,Charkhi Dadri,Red Soil,Kharif,36.6,43,244.5,Kidneybeans,Millets
Haryana,Charkhi Dadri,Alluvial Soil,Whole Year,23.9,46,214.6,Coffee,Rice
Haryana,Charkhi Dadri,Laterite Soil,Whole Year,32.4,42,313.7,Rice,Coffee
Haryana,Charkhi Dadri,Sandy Soil,Rabi,38.4,62,128.0,Mothbeans,Muskmelon
Haryana,Charkhi Dadri,Red Soil,Rabi,29.6,60,227.0,Coconut,Pulses
Haryana,Charkhi Dadri,Laterite Soil,Zaid,24.9,40,316.8,Watermelon,Cashew
Haryana,Charkhi Dadri,Sandy Soil,Zaid,18.3,87,321.0,Mothbeans,Groundnut
Haryana,Charkhi Dadri,Red Soil,Zaid,27.1,65,75.3,Blackgram,Groundnut
Haryana,Charkhi Dadri,Alluvial Soil,Whole Year,20.3,45,251.3,Banana,Rice
Haryana,Charkhi Dadri,Sandy Soil,Whole Year,18.2,46,206.7,Jute,Muskmelon
Haryana,Charkhi Dadri,Alluvial Soil,Kharif,36.0,76,304.6,Orange,Sugarcane
Haryana,Charkhi Dadri,Alluvial Soil,Zaid,20.6,75,194.0,Pomegranate,Wheat
Haryana,Charkhi Dadri,Sandy Soil,Rabi,32.2,49,152.9,Cotton,Watermelon
Haryana,Charkhi Dadri,Red Soil,Whole Year,30.6,78,266.2,Mungbean,Millets
Haryana,Charkhi Dadri,Black Soil,Zaid,39.5,77,134.1,Blackgram,Cotton
Haryana,Charkhi Dadri,Loamy Soil,Rabi,21.7,48,239.7,Blackgram,Rice
Haryana,Charkhi Dadri,Loamy Soil,Kharif,21.6,92,190.9,Pigeonpeas,Wheat
Haryana,Charkhi Dadri,Alluvial Soil,Zaid,28.7,75,272.1,Mungbean,Maize
Haryana,Faridabad,Laterite Soil,Rabi,35.6,54,177.8,Blackgram,Cashew
Haryana,Faridabad,Loamy Soil,Kharif,19.9,70,278.6,Blackgram,Wheat
Haryana,Faridabad,Laterite Soil,Zaid,27.6,91,30.2,Watermelon,Cashew
Haryana,Faridabad,Black Soil,Kharif,30.1,59,198.2,Grapes,Jowar
Haryana,Faridabad,Sandy Soil,Zaid,26.6,69,90.6,Rice,Muskmelon
Haryana,Faridabad,Red Soil,Whole Year,22.0,82,279.1,Coconut,Pulses
Haryana,Faridabad,Loamy Soil,Zaid,28.2,52,220.3,Blackgram,Maize
Haryana,Faridabad,Laterite Soil,Kharif,20.2,95,72.2,Pomegranate,Tea
Haryana,Faridabad,Alluvial Soil,Zaid,22.7,43,139.0,Watermelon,Sugarcane
Haryana,Faridabad,Laterite Soil,Zaid,36.9,86,213.5,Mango,Cashew
Haryana,Faridabad,Black Soil,Zaid,34.8,62,90.4,Pigeonpeas,Jowar
Haryana,Faridabad,Sandy Soil,Whole Year,31.2,80,309.1,Maize,Muskmelon
Haryana,Faridabad,Black Soil,Rabi,38.4,81,96.9,Mothbeans,Jowar
Haryana,Faridabad,Black Soil,Rabi,27.8,74,268.6,Mothbeans,Jowar
Haryana,Faridabad,Alluvial Soil,Rabi,39.6,88,260.8,Banana,Sugarcane
Haryana,Faridabad,Sandy Soil,Rabi,26.0,70,177.7,Lentil,Groundnut
Haryana,Faridabad,Laterite Soil,Kharif,27.4,78,30.0,Pomegranate,Cashew
Haryana,Faridabad,Loamy Soil,Kharif,20.7,48,251.6,Mungbean,Maize
Haryana,Faridabad,Alluvial Soil,Whole Year,34.0,45,294.2,Apple,Wheat
Haryana,Faridabad,Sandy Soil,Rabi,33.9,87,98.4,Watermelon,Groundnut
Haryana,Fatehabad,Black Soil,Kharif,35.3,54,325.2,Watermelon,Soybean
Haryana,Fatehabad,Red Soil,Whole Year,39.2,82,25.4,Watermelon,Pulses
Haryana,Fatehabad,Sandy Soil,Kharif,22.0,68,49.3,Pigeonpeas,Groundnut
Haryana,Fatehabad,Red Soil,Rabi,26.9,84,229.2,Apple,Pulses
Haryana,Fatehabad,Black Soil,Zaid,30.8,72,283.0,Mungbean,Soybean
Haryana,Fatehabad,Red Soil,Zaid,37.8,87,20.6,Cotton,Millets
Haryana,Fatehabad,Red Soil,Rabi,34.7,95,223.7,Mungbean,Pulses
Haryana,Fatehabad,Red Soil,Zaid,33.8,60,110.9,Mango,Millets
Haryana,Fatehabad,Red Soil,Rabi,37.5,55,203.1,Pomegranate,Millets
Haryana,Fatehabad,Loamy Soil,Whole Year,25.1,48,229.9,Apple,Maize
Haryana,Fatehabad,Laterite Soil,Whole Year,32.5,54,274.3,Papaya,Coffee
Haryana,Fatehabad,Black Soil,Whole Year,33.5,92,45.8,Coconut,Cotton
Haryana,Fatehabad,Red Soil,Kharif,23.5,88,224.0,Rice,Millets
Haryana,Fatehabad,Alluvial Soil,Whole Year,24.8,55,131.5,Papaya,Wheat
Haryana,Fatehabad,Loamy Soil,Rabi,31.5,68,280.7,Chickpea,Wheat
Haryana,Fatehabad,Red Soil,Kharif,24.4,49,202.9,Cotton,Millets
Haryana,Fatehabad,Laterite Soil,Kharif,35.7,62,87.6,Mango,Cashew
Haryana,Fatehabad,Red Soil,Rabi,21.1,71,112.5,Mothbeans,Groundnut
Haryana,Fatehabad,Red Soil,Rabi,30.4,78,134.5,Mungbean,Groundnut
Haryana,Fatehabad,Loamy Soil,Whole Year,21.6,62,53.6,Banana,Rice
Haryana,Gurugram,Black Soil,Rabi,38.6,91,136.6,Kidneybeans,Jowar
Haryana,Gurugram,Laterite Soil,Whole Year,34.8,49,322.2,Jute,Coffee
Haryana,Gurugram,Red Soil,Kharif,37.9,41,84.8,Mango,Pulses
Haryana,Gurugram,Black Soil,Whole Year,18.6,59,291.6,Blackgram,Jowar
Haryana,Gurugram,Laterite Soil,Whole Year,30.7,66,130.0,Coconut,Coffee
Haryana,Gurugram,Loamy Soil,Kharif,35.1,43,225.3,Blackgram,Wheat
Haryana,Gurugram,Alluvial Soil,Zaid,24.6,90,101.1,Muskmelon,Sugarcane
Haryana,Gurugram,Alluvial Soil,Rabi,32.1,54,61.7,Papaya,Sugarcane
